simTime,platformIndex,x,y,z,vx,vy,vz,damage
1460.0,2,-4026771.0271322345,1396531.2897705995,-5651131.834761277,-2164.878173828125,-6858.58642578125,-142.92022705078125,0.0
1470.0,1,4056528.7951676785,-1300812.1501677078,5652381.845288173,2123.267822265625,6873.4111328125,67.41459655761719,0.0
1470.0,2,-4048244.583727927,1327883.0981286454,-5652243.437066313,-2129.833251953125,-6871.05224609375,-79.40023040771484,0.0
1470.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1470.0,1,4056528.426028025,-1300813.3449722256,5652381.827099666,2123.156982421875,6873.05224609375,67.40943908691406,0.0
1470.0,2,-4048244.2093269066,1327884.2909007305,-5652243.409903419,-2129.720947265625,-6870.69384765625,-79.39237976074219,0.0
1480.0,1,4077583.1886190968,-1232025.5343885715,5652738.217785031,2087.79541015625,6884.509765625,3.868701457977295,0.0
1480.0,2,-4069365.0737428805,1259118.6028772695,-5652719.661178031,-2094.451904296875,-6882.443359375,-15.857873916625977,0.0
1480.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1480.0,1,4077582.8243395477,-1232026.7307446925,5652738.211500028,2087.686279296875,6884.15087890625,3.8671135902404785,0.0
1480.0,2,-4069364.704135134,1259119.7974108732,-5652719.645912963,-2094.341064453125,-6882.0849609375,-15.853590965270996,0.0
1490.0,1,4098281.789611123,-1163131.5291062146,5652459.169039441,2052.106689453125,6894.8896484375,-59.67560577392578,0.0
1490.0,2,-4090130.665096037,1190243.7855446502,-5652560.472414201,-2058.85107421875,-6893.1171875,47.688289642333984,0.0
1490.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1490.0,1,4098281.4302291735,-1163132.7268875372,5652459.174657137,2051.9990234375,6894.5302734375,-59.673622131347656,0.0
1490.0,2,-4090130.3003214435,1190244.981713119,-5652560.469050195,-2058.74169921875,-6892.75830078125,47.689002990722656,0.0
1500.0,1,4118622.4484581775,-1094137.3257215552,5651544.750627472,2016.20458984375,6904.55029296875,-123.211181640625,0.0
1500.0,2,-4110539.175638772,1121265.8281735284,-5651765.868459396,-2023.0333251953125,-6903.072265625,111.23111724853516,0.0
1500.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1500.0,1,4118622.094011697,-1094138.5247990754,5651544.7681456935,2016.098388671875,6904.18994140625,-123.20562744140625,0.0
1500.0,2,-4110538.8157363744,1121267.0258516523,-5651765.876998335,-2022.925537109375,-6902.712890625,111.22825622558594,0.0
1510.0,1,4138603.0451706257,-1025050.1232354643,5649995.085536956,1980.0919189453125,6913.490234375,-186.73089599609375,0.0
1510.0,2,-4130588.4525445513,1052191.9216794495,-5650335.918430442,-1987.0018310546875,-6912.30810546875,174.76345825195312,0.0
1510.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1510.0,1,4138602.695695981,-1025051.3234839543,5649995.11495225,1979.9871826171875,6913.1298828125,-186.72177124023438,0.0
1510.0,2,-4130588.097553821,1052193.1207392993,-5650335.938872886,-1986.8955078125,-6911.9482421875,174.75701904296875,0.0
1520.0,1,4158221.489674017,-955877.1274919072,5647810.3681447,1943.7716064453125,6921.70947265625,-250.22760009765625,0.0
1520.0,2,-4150276.3725442123,983029.2650864632,-5648270.762877791,-1950.759521484375,-6920.8232421875,238.27816772460938,0.0
1520.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1520.0,1,4158221.1452079527,-955878.3287835293,5647810.409452246,1943.66845703125,6921.3486328125,-250.21490478515625,0.0
1520.0,2,-4150276.0225037285,983030.4654017398,-5648270.795222947,-1950.6546630859375,-6920.462890625,238.26817321777344,0.0
1530.0,1,4177475.7220297623,-886625.5504080823,5644990.864185475,1907.2469482421875,6929.20703125,-313.69415283203125,0.0
1530.0,2,-4169600.8421564717,913785.0647705388,-5645570.613778744,-1914.309326171875,-6928.6171875,301.76812744140625,0.0
1530.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1530.0,1,4177475.3826084216,-886626.7526157139,5644990.91737911,1907.145263671875,6928.84619140625,-313.6778869628906,0.0
1530.0,2,-4169600.497104584,913786.2662144777,-5645570.658024499,-1914.2059326171875,-6928.2568359375,301.7545471191406,0.0
1540.0,1,4196363.712650641,-817302.6092141247,5641536.910713106,1870.520751953125,6935.982421875,-377.1234436035156,0.0
1540.0,2,-4188559.7979183113,844466.5336958512,-5642235.754522759,-1877.654296875,-6935.68994140625,365.2261657714844,0.0
1540.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1540.0,1,4196363.378309834,-817303.8122103498,5641536.975785342,1870.4205322265625,6935.62158203125,-377.1036071777344,0.0
1540.0,2,-4188559.457893046,844467.7361413059,-5642235.810665641,-1877.5523681640625,-6935.3291015625,365.2090148925781,0.0
1550.0,1,4214883.4625152,-747915.525688408,5637448.916053545,1833.5963134765625,6942.03564453125,-440.5083312988281,0.0
1550.0,2,-4207151.206612362,775080.8906526114,-5638266.539888581,-1840.79736328125,-6942.0400390625,428.6451416015625,0.0
1550.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1550.0,1,4214883.133290307,-747916.7293460759,5637448.9929955695,1833.49755859375,6941.67431640625,-440.4849548339844,0.0
1550.0,2,-4207150.871651346,775082.0939725888,-5638266.607923801,-1840.697021484375,-6941.67919921875,428.6244201660156,0.0
1560.0,1,4233033.00337947,-678471.5253944389,5632727.359749974,1796.4764404296875,6947.3662109375,-503.8417053222656,0.0
1560.0,2,-4225373.065492138,705635.3594948254,-5633663.396013482,-1803.7418212890625,-6947.66796875,492.0179443359375,0.0
1560.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1560.0,1,4233032.679305477,-678472.7295863377,5632727.448551643,1796.3792724609375,6947.0048828125,-503.81475830078125,0.0
1560.0,2,-4225372.735632615,705636.5635621975,-5633663.475934878,-1803.6429443359375,-6947.306640625,491.9936828613281,0.0
1570.0,1,4250810.397986416,-608977.8369169609,5627372.792499907,1759.1644287109375,6951.9736328125,-567.116455078125,0.0
1570.0,2,-4243223.402505088,636137.1683767642,-5628426.820354289,-1766.490478515625,-6952.57275390625,555.3374633789062,0.0
1570.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1570.0,1,4250810.079097905,-608979.0415158913,5627372.893149726,1759.06884765625,6951.6123046875,-567.0859375,0.0
1570.0,2,-4243223.077783934,636138.373064315,-5628426.912154377,-1766.3931884765625,-6952.2109375,555.3096313476562,0.0
1580.0,1,4268213.740272907,-539441.6910986359,5621385.836084271,1721.663330078125,6955.85791015625,-630.325439453125,0.0
1580.0,2,-4260700.276513363,566593.5489893974,-5622557.381640498,-1729.046630859375,-6956.75390625,618.5964965820312,0.0
1580.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1580.0,1,4268213.426604073,-539442.8959774466,5621385.948569442,1721.5693359375,6955.49609375,-630.2914428710938,0.0
1580.0,2,-4260699.956967088,566594.7541698819,-5622557.485310467,-1728.9508056640625,-6956.39208984375,618.5651245117188,0.0
1590.0,1,4285241.1555743385,-469870.32027695636,5614767.18328865,1683.9764404296875,6959.01904296875,-693.461669921875,0.0
1590.0,2,-4277801.777512332,497011.7357965552,-5616055.71981933,-1691.413330078125,-6960.21142578125,681.7880249023438,0.0
1590.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1590.0,1,4285240.847158969,-469871.525308544,5614767.307595049,1683.884033203125,6958.6572265625,-693.424072265625,0.0
1590.0,2,-4277801.463177053,497012.9413426614,-5616055.835349016,-1691.319091796875,-6959.849609375,681.7530517578125,0.0
1600.0,1,4301890.800826748,-400270.95752146345,5607517.597816476,1646.106689453125,6961.45654296875,-756.5178833007812,0.0
1600.0,2,-4294526.026846695,427398.96527077595,-5608922.545992686,-1653.5936279296875,-6962.9453125,744.9048461914062,0.0
1600.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1600.0,1,4301890.497698221,-400272.1625788053,5607517.733928661,1646.015869140625,6961.0947265625,-756.4767456054688,0.0
1600.0,2,-4294525.71775813,427400.1710551849,-5608922.673370577,-1653.5009765625,-6962.58349609375,744.8663330078125,0.0
1610.0,1,4318160.86476651,-330650.8358714277,5599637.914194377,1608.0574951171875,6963.17041015625,-819.4871826171875,0.0
1610.0,2,-4310871.177424277,357762.4751291282,-5601158.642346101,-1615.5909423828125,-6964.95556640625,807.9398803710938,0.0
1610.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1610.0,1,4318160.566957781,-330652.0408275689,5599638.06209557,1607.96826171875,6962.80908203125,-819.4425048828125,0.0
1610.0,2,-4310870.8736177515,357763.6810245139,-5601158.781559356,-1615.4998779296875,-6964.59375,807.8978271484375,0.0
1620.0,1,4334049.568127499,-261017.18757398572,5591129.037669517,1569.8319091796875,6964.16162109375,-882.3623657226562,0.0
1620.0,2,-4326835.413927476,288109.50356892805,-5592764.862069682,-1577.408203125,-6966.24169921875,870.8860473632812,0.0
1620.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1620.0,1,4334049.275671104,-261018.3923021623,5591129.197341625,1569.744384765625,6963.80029296875,-882.3141479492188,0.0
1620.0,2,-4326835.115437917,288110.7094480431,-5592765.013104119,-1577.3187255859375,-6965.8798828125,870.8404541015625,0.0
1630.0,1,4349555.163835775,-191377.24332300454,5581991.944099091,1531.433349609375,6964.4296875,-945.136474609375,0.0
1630.0,2,-4342416.953022264,218447.28850357898,-5583742.129270981,-1539.0487060546875,-6966.80419921875,933.736328125,0.0
1630.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1630.0,1,4349554.876763855,-191378.44769628215,5581992.115522721,1531.3472900390625,6964.068359375,-945.084716796875,0.0
1630.0,2,-4342416.659884224,218448.4942389233,-5583742.292111094,-1538.9609375,-6966.4423828125,933.6871337890625,0.0
1640.0,1,4364675.937201775,-121738.23149813067,5572227.679831953,1492.86474609375,6963.97509765625,-1007.8023681640625,0.0
1640.0,2,-4357614.04356484,148783.0667981175,-5574091.438879906,-1500.5157470703125,-6966.64306640625,996.4835205078125,0.0
1640.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1640.0,1,4364675.655546037,-121739.43538997971,5572227.8629864035,1492.7803955078125,6963.61376953125,-1007.7471313476562,0.0
1640.0,2,-4357613.755812426,148784.27226250866,-5574091.61350884,-1500.4295654296875,-6966.28125,996.4307861328125,0.0
1650.0,1,4379410.206109913,-52107.377405527484,5561837.361582374,1454.129638671875,6962.7978515625,-1070.3531494140625,0.0
1650.0,2,-4372424.966805703,79124.07350586119,-5563813.856545547,-1461.8126220703125,-6965.75830078125,1059.12060546875,0.0
1650.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1650.0,1,4379409.929901625,-52108.580689455004,5561837.556445609,1454.0469970703125,6962.43701171875,-1070.2943115234375,0.0
1650.0,2,-4372424.6844726205,79125.27857205659,-5563814.042945109,-1461.72802734375,-6965.39697265625,1059.0643310546875,0.0
1660.0,1,4393756.321205601,17508.097481503733,5550822.176295861,1415.2313232421875,6960.89892578125,-1132.7816162109375,0.0
1660.0,2,-4386848.03659136,9477.541104393837,-5552910.51852503,-1422.9423828125,-6964.15087890625,1121.6405029296875,0.0
1660.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1660.0,1,4393756.050475606,17506.8949318335,5550822.382844556,1415.150146484375,6960.5380859375,-1132.7193603515625,0.0
1660.0,2,-4386847.759710901,9478.745645209086,-5552910.716675689,-1422.8594970703125,-6963.7890625,1121.580810546875,0.0
1670.0,1,4407712.666079734,87100.97628050062,5539183.38100728,1376.1729736328125,6958.2783203125,-1195.0809326171875,0.0
1670.0,2,-4400881.599563466,-60149.30126758507,-5541382.631564347,-1383.9085693359375,-6961.8203125,1184.0362548828125,0.0
1670.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1670.0,1,4407712.400858446,87099.77459127652,5539183.599216799,1376.093505859375,6957.91748046875,-1195.0152587890625,0.0
1670.0,2,-4400881.328168506,-60148.09737924825,-5541382.841445265,-1383.8272705078125,-6961.458984375,1183.9730224609375,0.0
1680.0,1,4421277.6574505465,156664.0474569569,5526922.302691068,1336.9578857421875,6954.93701171875,-1257.244140625,0.0
1680.0,2,-4414524.035355488,-129749.22857305061,-5529231.472771285,-1344.7142333984375,-6958.767578125,1246.30078125,0.0
1680.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1680.0,1,4421277.397767944,156662.84675417544,5526922.532535488,1336.880126953125,6954.57666015625,-1257.1748046875,0.0
1680.0,2,-4414523.769478474,-129748.02546422847,-5529231.6943602655,-1344.6346435546875,-6958.40625,1246.2340087890625,0.0
1690.0,1,4434449.745342831,226190.10558031235,5514040.338103712,1297.5894775390625,6950.875,-1319.2640380859375,0.0
1690.0,2,-4427773.756786749,-199315.02063896245,-5516458.389480223,-1305.3629150390625,-6954.99267578125,1308.427001953125,0.0
1690.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1690.0,1,4434449.491228465,226188.9059897947,5514040.579555829,1297.5133056640625,6950.51513671875,-1319.1912841796875,0.0
1690.0,2,-4427773.496459699,-199313.81843656383,-5516458.6227537645,-1305.284912109375,-6954.6318359375,1308.356689453125,0.0
1700.0,1,4447227.413264586,295671.9520788569,5500538.953618501,1258.071044921875,6946.09423828125,-1381.1339111328125,0.0
1700.0,2,-4440629.210053939,-268839.4629178695,-5503064.799109113,-1265.8577880859375,-6950.4970703125,1370.407958984375,0.0
1700.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1700.0,1,4447227.164747545,295670.75372611504,5500539.206649774,1257.99658203125,6945.734375,-1381.0576171875,0.0
1700.0,2,-4440628.95530846,-268838.26174862206,-5503065.044042381,-1265.781494140625,-6950.13623046875,1370.334228515625,0.0
1710.0,1,4459609.178380847,365102.3959932497,5486419.685052333,1218.4061279296875,6940.59423828125,-1442.8466796875,0.0
1710.0,2,-4453088.87492004,-338315.3472488293,-5489052.189008421,-1226.202392578125,-6945.28076171875,1432.23681640625,0.0
1710.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1710.0,1,4459608.935489771,365101.19900388364,5486419.94963297,1218.3333740234375,6940.23486328125,-1442.7669677734375,0.0
1710.0,2,-4453088.625787264,-338314.1472396216,-5489052.4455752475,-1226.1278076171875,-6944.92041015625,1432.1595458984375,0.0
1720.0,1,4471593.591684986,434474.2547292654,5471684.137485077,1178.597900390625,6934.37646484375,-1504.3955078125,0.0
1720.0,2,-4465151.264900514,-407735.4726179423,-5474422.1163021205,-1186.4000244140625,-6939.3447265625,1493.9063720703125,0.0
1720.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1720.0,1,4471593.354448088,434473.05922834657,5471684.413583995,1178.52685546875,6934.017578125,-1504.3123779296875,0.0
1720.0,2,-4465151.021411157,-407734.2738952018,-5474422.384475033,-1186.3271484375,-6938.98486328125,1493.8255615234375,0.0
1730.0,1,4483179.238167286,503780.35480813525,5456333.985071051,1138.64990234375,6927.44140625,-1565.7734375,0.0
1730.0,2,-4476814.927446979,-477092.6459170582,-5459176.207720818,-1146.4541015625,-6932.689453125,1555.4097900390625,0.0
1730.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1730.0,1,4483179.006612305,503779.1609205921,5456334.272655874,1138.58056640625,6927.08349609375,-1565.686767578125,0.0
1730.0,2,-4476814.689631314,-477091.448607183,-5459176.487471017,-1146.3829345703125,-6932.330078125,1555.3255615234375,0.0
1740.0,1,4494364.736980699,573013.5326164237,5440370.970842852,1098.5655517578125,6919.791015625,-1626.9735107421875,0.0
1740.0,2,-4488078.444128147,-546379.6827025953,-5443316.159426939,-1106.3680419921875,-6925.31640625,1616.7401123046875,0.0
1740.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1740.0,1,4494364.511134941,573012.3404669367,5440371.2698799465,1098.4979248046875,6919.43310546875,-1626.883544921875,0.0
1740.0,2,-4488078.212015977,-546378.4869318133,-5443316.450724282,-1106.2984619140625,-6924.95751953125,1616.65234375,0.0
1750.0,1,4505148.741603998,642166.6351538708,5423796.906507602,1058.34814453125,6911.42578125,-1687.9891357421875,0.0
1750.0,2,-4498940.430807974,-615589.4079527506,-5426843.736831919,-1066.145263671875,-6917.2265625,1677.890380859375,0.0
1750.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1750.0,1,4505148.521494307,642165.4448668398,5423797.216962066,1058.2823486328125,6911.068359375,-1687.8956298828125,0.0
1750.0,2,-4498940.204428675,-615588.2138470877,-5426844.039645002,-1066.0775146484375,-6916.8681640625,1677.7991943359375,0.0
1760.0,1,4515529.940002096,711232.5207796863,5406613.672235541,1018.0014038085938,6902.3466796875,-1748.813232421875,0.0
1760.0,2,-4509399.537821268,-684714.6568237212,-5409760.774405762,-1025.7891845703125,-6908.42041015625,1738.853759765625,0.0
1760.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1760.0,1,4515529.7256548405,711231.3324792536,5406613.9940711865,1017.937255859375,6901.990234375,-1748.7164306640625,0.0
1760.0,2,-4509399.317203732,-684713.4645090422,-5409761.088701815,-1025.72314453125,-6908.0625,1738.7591552734375,0.0
1770.0,1,4525507.054783589,780204.059957195,5388823.216440976,977.528564453125,6892.55517578125,-1809.4390869140625,0.0
1770.0,2,-4519454.450146335,-753748.2754047936,-5392069.175478401,-985.3034057617188,-6898.8994140625,1799.6234130859375,0.0
1770.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1770.0,1,4525506.8462246815,780202.8737671861,5388823.54962036,977.4661865234375,6892.19921875,-1809.3388671875,0.0
1770.0,2,-4519454.235319017,-753747.0850067209,-5392069.501223393,-985.2391357421875,-6898.54248046875,1799.525390625,0.0
1780.0,1,4535078.843355562,849074.1359966239,5370427.555555743,936.9332885742188,6882.05322265625,-1869.8599853515625,0.0
1780.0,2,-4529103.887575045,-822683.1214720472,-5373770.912033547,-944.6913452148438,-6888.6650390625,1860.1923828125,0.0
1780.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1780.0,1,4535078.64061044,849072.9520405654,5370427.900040157,936.87255859375,6881.69775390625,-1869.75634765625,0.0
1780.0,2,-4529103.678565933,-822681.933116003,-5373771.249192119,-944.6287841796875,-6888.30859375,1860.0909423828125,0.0
1790.0,1,4544244.0980755165,917835.6457961085,5351428.773795057,896.2189331054688,6870.8408203125,-1930.0689697265625,0.0
1790.0,2,-4538346.604879968,-891512.0652408184,-5354868.024494471,-903.9564819335938,-6877.71826171875,1920.553955078125,0.0
1790.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1790.0,1,4544243.901169184,917834.4641971152,5351429.12954456,896.1599731445312,6870.486328125,-1929.9619140625,0.0
1790.0,2,-4538346.4017165955,-891510.8790518744,-5354868.373029974,-903.8956909179688,-6877.3623046875,1920.4490966796875,0.0
1800.0,1,4553001.455357501,986480.3214617926,5331829.389889341,855.3319091796875,6858.56689453125,-1989.948974609375,0.0
1800.0,2,-4547181.194688126,-960226.8062198305,-5335362.9813766,-863.0433349609375,-6865.705078125,1980.5928955078125,0.0
1800.0,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
1800.001,1,4553002.310687355,986487.1800281926,5331827.399937339,855.3278198242188,6858.56591796875,-1989.9549560546875,0.0
1800.001,2,-4547182.057729417,-960233.6719240847,-5335361.000780655,-863.0392456054688,-6865.70361328125,1980.5989990234375,0.0
1800.001,3,-2178640.0272942116,4388841.875609043,4069473.675500143,,,,0.0
